"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"510",21,32,1.0432,0.5822,0.1318,0.1466,0.1252,0.07,0.2166,0.1595,0.1406
"511",21,34,1.2328,0.688,0.2858,0.6695,0.464,0.5943,0.455,0.7635,0.6791
"512",21,35,0.7296,0.4072,0,0,NA,0,0,NA,NA
"513",21,36,0.521,0.2908,0.1343,0.6073,0.459,0.2458,0.4519,0.2986,0.3393
"514",21,37,0.6278,0.3504,0.1381,0.5213,0.3458,0.3775,0.4973,0.5334,0.4506
"515",21,38,0.2553,0.1425,0.0571,0.3309,0.3784,0.2848,0.4757,0.4385,0.2826
"516",21,39,0.3053,0.1704,0.0774,0.4635,0.4062,0.3047,0.3665,0.4553,0.4967
"517",21,40,1.1798,0.6585,0.0372,0.3929,0.4603,0.315,0.3645,0.2425,0.4613
"518",21,41,0.3648,0.2036,0.0202,0.2255,0.4338,0.1157,0.1098,0.2708,0.3182
"519",21,42,0.3268,0.1824,0.1992,0.6746,0.4888,0.4231,0.3505,0.7649,0.597
"520",21,45,0.7674,0.4283,0.2169,0.5705,0.4449,0.3512,0.4686,0.5561,0.442
"521",21,46,0.1458,0.0814,0.0163,0.5643,0.4357,0.0857,0.65,1,0.35
"522",21,47,0.2932,0.1637,0.0285,0.265,0.2856,0.1878,0.1831,0.3147,0.3018
"523",21,48,1.0015,0.559,0.1139,0.3771,0.2737,0.3725,0.3891,0.3822,0.4111
"524",21,49,0.5354,0.2988,0.0369,0.362,0.2521,0.2055,0.4133,0.2691,0.3562
"525",21,50,0.212,0.1183,0.0401,0.3541,0.2847,0.2381,0.3313,0.4071,0.3067
"526",21,51,0.2399,0.1339,0.0935,0.4942,0.323,0.234,0.3013,0.2807,0.2254
"527",21,53,0.938,0.5235,0.1856,0.4571,0.2485,0.5193,0.37,0.439,0.5175
"528",21,54,0.704,0.3929,0.2827,0.7358,0.4873,0.7091,0.0599,0.468,0.4764
"529",21,55,0.2961,0.1653,0.0931,0.6061,0.2987,0.2766,0.5626,0.6076,0.3336
"530",21,56,0.6886,0.3843,0.0477,0.3485,0.252,0.2337,0.2476,0.2936,0.3111
"531",21,72,0.0667,0.0372,0.0924,0.4775,0.6674,0.2905,0.4624,0.7286,0.6927
"532",23,1,0.7569,0.4224,0.2138,0.4549,0.479,0.2235,0.4307,0.8195,0.5034
"533",23,4,0.5191,0.2897,0.2864,0.3867,0.5255,0.569,0.4519,0.4731,0.4371
"534",23,5,0.226,0.1261,0.0322,0.3739,0.2367,0.2653,0.2821,0.3842,0.3343
"535",23,6,0.8538,0.4765,0.0945,0.3542,0.3193,0.2141,0.3208,0.298,0.2995
"536",23,8,0.7847,0.438,0.0528,0.3932,0.3091,0.256,0.4504,0.6078,0.5012
"537",23,12,0.8069,0.4503,0.1295,0.4395,0.3936,0.1985,0.3953,0.5429,0.3874
"538",23,13,0.7823,0.4366,0.1049,0.3929,0.4885,0.1667,0.281,0.2472,0.3787
"539",23,16,0.2938,0.164,0.0209,0.5033,0.0967,0.1348,0.3866,0.6,0.2202
"540",23,17,0.1526,0.0852,0.0523,0.4453,0.3041,0.2857,0.5964,0.5647,0.4114
"541",23,18,0.4816,0.2688,0.194,0.4138,0.3509,0.5224,0.4776,0.5859,0.5784
"542",23,19,0.1306,0.0729,0.0487,0.4791,0.2442,0.2852,0.4941,0.4908,0.4318
"543",23,20,0.2992,0.167,0.0519,0.5175,0.2705,0.2858,0.3521,0.6316,0.5563
"544",23,21,0.1627,0.0908,0.032,0.3755,0.3367,0.2569,0.4788,0.2966,0.5292
"545",23,22,0.2836,0.1583,0.0452,0.3228,0.2202,0.2503,0.3888,0.3221,0.329
"546",23,23,0.2557,0.1427,0.0253,0.229,0.2418,0.2088,0.2428,0.2696,0.2878
"547",23,24,0.1635,0.0913,0.0784,0.5377,0.3355,0.2869,0.4892,0.5248,0.399
"548",23,25,0.6489,0.3622,0.2496,0.7445,0.3456,0.5375,0.2492,0.5181,0.38
"549",23,26,0.4224,0.2358,0.2229,0.8134,0.3944,0.3989,0.8291,0.8574,0.4864
"550",23,27,0.4019,0.2243,0.0751,0.2496,0.4733,0.2895,0.3074,0.6172,0.6237
"551",23,28,0.7509,0.4191,0.166,0.4427,0.3316,0.2833,0.2769,0.4812,0.3258
"552",23,29,0.4548,0.2538,0.0845,0.4264,0.4295,0.2601,0.3152,0.5812,0.4371
"553",23,30,0.4012,0.2239,0.0644,0.3418,0.3318,0.2271,0.3519,0.5111,0.4048
"554",23,31,0.1951,0.1089,0.0657,0.5996,0.3519,0.3077,0.3878,0.5463,0.302
"555",23,32,0.7555,0.4217,0.0315,0.2091,0.1421,0.1355,0.2806,0.206,0.2046
"556",23,34,1.2939,0.7222,0.2104,0.462,0.4582,0.5079,0.4173,0.4232,0.6218
"557",23,35,0.7935,0.4429,0.1486,0.6627,0.3773,0.4745,0.1882,0.5271,0.4022
"558",23,36,0.3244,0.181,0.0553,0.4233,0.3409,0.2435,0.2812,0.3248,0.2923
"559",23,37,0.6811,0.3801,0.1354,0.5418,0.2715,0.4793,0.4647,0.5966,0.5237
"560",23,38,0.1832,0.1023,0.0023,0.0048,0.0952,0.0715,0.0667,0.1,0.1667
"561",23,39,0.5829,0.3253,0.2191,0.6233,0.4147,0.4181,0.5026,0.6943,0.6106
"562",23,40,1.1104,0.6197,0.0646,0.4318,0.3057,0.2276,0.414,0.5462,0.4106
"563",23,41,0.3298,0.1841,0.0159,0.3503,0.2724,0.116,0.3922,0.4273,0.301
"564",23,42,0.1257,0.0702,0.0405,0.362,0.3909,0.2784,0.2456,0.3452,0.4737
"565",23,45,0.842,0.4699,0.1351,0.3743,0.5095,0.1927,0.3896,0.5197,0.4827
"566",23,46,0.8223,0.4589,0.2167,0.5013,0.2669,0.4572,0.4934,0.5278,0.4371
"567",23,47,0.5261,0.2936,0.0525,0.3212,0.2818,0.2238,0.2179,0.1996,0.1869
"568",23,48,0.5474,0.3055,0.0225,0.1856,0.2697,0.1458,0.1397,0.3924,0.3846
"569",23,49,0.2954,0.1649,0.045,0.2781,0.2612,0.1325,0.2078,0.3835,0.3121
"570",23,50,0.2762,0.1541,0.0378,0.3212,0.3459,0.2324,0.206,0.3459,0.3295
"571",23,51,0.2988,0.1668,0.044,0.2808,0.3122,0.228,0.2915,0.3645,0.3541
"572",23,53,0.3381,0.1887,0.0144,NA,0.2091,0.151,NA,NA,0.1322
"573",23,54,0.1603,0.0895,0.0771,0.4252,0.2933,0.5002,0.2139,0.5139,0.6
"574",23,55,0.2202,0.1229,0.1492,0.736,0.3404,0.2671,0.575,0.7629,0.4461
"575",23,56,0.3083,0.172,0.0264,0.3498,0.2959,0.1744,0.4058,0.4216,0.2288
"576",23,72,0.0654,0.0365,0.0602,0.6294,0.622,0.2328,0.5728,0.8333,0.6122
"577",25,1,0.8131,0.4538,0.1032,0.299,0.4436,0.3206,0.3547,0.4678,0.5529
"578",25,4,0.6302,0.3517,0.0638,0.2462,0.2887,0.2779,0.2848,0.3064,0.411
"579",25,5,0.5213,0.2909,0.139,0.5177,0.3657,0.2106,0.5057,0.4732,0.479
"580",25,6,0.6884,0.3842,0.208,0.6118,0.3698,0.443,0.6128,0.6644,0.4215
"581",25,8,1.06,0.5916,0.0557,0.4077,0.2134,0.1427,0.2745,0.1944,0.0801
"582",25,13,0.3281,0.1831,0.0487,0.4156,0.3512,0.1796,0.4735,0.5955,0.3407
"583",25,16,0.4047,0.2259,0,0,0,0,0,0,0
"584",25,17,0.1682,0.0939,0.0458,0.2594,0.3643,0.304,0.4362,0.4278,0.3169
"585",25,18,0.1771,0.0988,0.023,0.3414,0.2097,0.1659,0.3571,0.3432,0.2608
"586",25,19,0.1294,0.0722,0.0554,0.403,0.3618,0.2771,0.5865,0.3459,0.519
"587",25,20,0.4564,0.2547,0.0023,NA,0.0258,0.0685,NA,NA,0.0943
"588",25,21,0.1371,0.0765,0.0749,0.383,0.5223,0.2788,0.4505,0.6768,0.3773
"589",25,22,0.7259,0.4051,0.2267,0.5533,0.7135,0.3426,0.2876,0.4885,0.6778
"590",25,23,0.201,0.1122,0.0431,0.2806,0.3918,0.2942,0.3637,0.4474,0.3618
"591",25,24,0.7483,0.4176,0.1432,0.5261,0.3063,0.3426,0.294,0.4348,0.2912
"592",25,25,1.3371,0.7462,0.2883,0.7299,0.4219,0.584,0.4839,0.6974,0.6159
"593",25,26,0.7533,0.4204,0.1809,0.59,0.5075,0.3407,0.3847,0.6861,0.5468
"594",25,27,0.2915,0.1627,0.0843,0.5916,0.2725,0.1528,0.5527,0.6207,0.2627
"595",25,28,0.777,0.4336,0.1247,0.3528,0.3922,0.3453,0.2675,0.5088,0.4494
"596",25,29,0.2268,0.1266,0.0618,0.4221,0.2574,0.3959,0.2098,0.391,0.4713
"597",25,30,0.1924,0.1074,0.0169,0.3004,0.2786,0.146,0.3235,0.5789,0.4241
"598",25,31,0.2436,0.136,0.03,0.3038,0.226,0.1903,0.293,0.3874,0.2884
"599",25,34,0.8376,0.4675,0.2039,0.635,0.4038,0.4318,0.4221,0.6252,0.5063
"600",25,35,0.9352,0.522,0.1073,0.4782,0.3516,0.3435,0.3177,0.5728,0.4984
"601",25,36,0.3402,0.1899,0.0767,0.4381,0.3569,0.2846,0.3798,0.466,0.3642
"602",25,37,0.9093,0.5075,0.1166,0.367,0.3887,0.4272,0.2801,0.4544,0.5597
"603",25,38,0.5455,0.3045,0.1222,0.4538,0.1587,0.2059,0.3224,0.475,0.1526
"604",25,39,0.2761,0.1541,0.0429,0.3051,0.3469,0.2242,0.2772,0.3641,0.3074
"605",25,40,0.66,0.3683,0.0323,0.4011,0.3445,0.2189,0.5246,0.2857,0.5634
"606",25,41,0.4698,0.2622,0.0504,0.3066,0.2143,0.1605,0.3393,0.4696,0.2429
"607",25,42,0.3121,0.1742,0.0875,0.5811,0.325,0.2798,0.4039,0.5122,0.2331
"608",25,45,0.8921,0.4979,0.0953,0.2931,0.407,0.4412,0.469,0.4164,0.6019
"609",25,46,0.144,0.0804,0.0525,0.4819,0.8326,0.2517,0.5952,1,0.873
"610",25,47,0.2102,0.1173,0.0675,0.4527,0.5606,0.2263,0.484,0.4059,0.6204
"611",25,48,0.968,0.5402,0.1346,0.5795,0.4262,0.2738,0.6934,0.7516,0.4031
"612",25,49,0.333,0.1859,0.0321,0.5527,0.2633,0.0975,0.5926,0.5583,0.249
"613",25,50,0.308,0.1719,0.0461,0.3485,0.351,0.2109,0.2644,0.301,0.2771
"614",25,51,0.8297,0.4631,0.0761,0.3035,0.398,0.2518,0.2221,0.2424,0.3032
"615",25,53,0.8814,0.4919,0.1934,0.3765,0.2553,0.4704,0.5643,0.3914,0.4796
"616",25,54,0.3097,0.1728,0.0862,0.4731,0.4689,0.2467,0.4141,0.5325,0.4475
"617",25,55,0.7257,0.405,0.1403,0.5069,0.4311,0.4268,0.2781,0.4769,0.4341
"618",25,56,0.47,0.2623,0.0365,0.3064,0.2464,0.2132,0.2003,0.301,0.2963
"619",25,72,0.0576,0.0322,0.0842,0.4735,0.6455,0.2571,0.521,0.7705,0.6953
